497.793976,4678.067188
386.914673,4243.262107
855.928162,2816.897562
419.920135,3758.050883
271.029968,3758.050883
271.029968,3758.050883
271.029968,3758.050883
314.168701,4101.220146
314.106781,4101.220163
314.205322,4101.220119
314.243256,4101.220131
695.911316,2357.275911
694.724854,2357.275926
696.787720,2357.275882
695.924255,2357.275906
314.168701,4101.220146
314.106781,4101.220163
314.205322,4101.220119
314.243256,4101.220131
256.759552,3850.372503
239.838120,3850.372535
256.758698,3850.372499
256.735535,3850.372503
271.757019,6750.959390
271.759003,6750.959419
271.758453,6750.959377
271.731934,6750.959377
695.911316,2357.275911
694.724854,2357.275926
696.787720,2357.275882
695.924255,2357.275906
271.757019,6750.959390
271.757019,6750.959390
271.757019,6750.959390
271.757019,6750.959390
271.757019,6750.959390
271.759003,6750.959419
271.758453,6750.959377
271.731934,6750.959377
695.911316,2357.275911
694.724854,2357.275926
696.787720,2357.275882
695.924255,2357.275906
279.618835,6960.913284
279.638763,6960.913315
279.624756,6960.913276
279.619141,6960.913276
695.911316,2357.275911
694.724854,2357.275926
696.787720,2357.275882
695.924255,2357.275906
279.618835,6960.913284
279.638763,6960.913315
279.624756,6960.913276
279.619141,6960.913276
695.911316,2357.275911
694.724854,2357.275926
696.787720,2357.275882
695.924255,2357.275906
2796.188232,6960.913284
2796.387451,6960.913315
2796.247559,6960.913276
2796.191650,6960.913276
6959.113281,2357.275911
6947.248047,2357.275926
6967.877441,2357.275882
6959.242676,2357.275906
3529.173828,5515.185140
3529.425293,5515.185165
3529.248535,5515.185134
3529.178223,5515.185134
8783.357422,1867.687837
8768.381836,1867.687849
8794.418945,1867.687814
8783.520508,1867.687833
1407.418335,27399.306270
1648.010498,39104.131313
1648.010498,39104.131313
6959.113281,2357.275911
6959.113281,2357.275911
6959.113281,2357.275911
6947.248047,2357.275926
6967.877441,2357.275882
6959.242676,2357.275906
11332.443359,3095.243192
11332.269531,3095.243215
11332.297852,3095.243171
11332.429688,3095.243189
1133244.375000,3095.243192
1133226.875000,3095.243215
1133229.875000,3095.243171
1133243.000000,3095.243189
283311232.000000,3095.243192
283306880.000000,3095.243215
283307616.000000,3095.243171
283310912.000000,3095.243189
218619904.000000,3776.232535
209731296.000000,3776.232565
218618448.000000,3776.232527
218619936.000000,3776.232533
166151152.000000,3776.232535
159395808.000000,3776.232565
166150048.000000,3776.232527
166151168.000000,3776.232533
215316576.000000,3095.243192
215313264.000000,3095.243215
215313808.000000,3095.243171
215316320.000000,3095.243189
166151408.000000,3776.232302
159393936.000000,3776.232333
166150688.000000,3776.232294
166151392.000000,3776.232301
175031280.000000,3512.623545
167640848.000000,3512.623573
175030928.000000,3512.623531
175031392.000000,3512.623543
175032304.000000,3512.623352
167640976.000000,3512.623379
175032096.000000,3512.623337
175032304.000000,3512.623349
175030960.000000,3512.623159
167639936.000000,3512.623186
175032272.000000,3512.623144
175030960.000000,3512.623156
184780976.000000,3323.154581
174700288.000000,3323.154607
184778480.000000,3323.154564
184780864.000000,3323.154578
184779808.000000,3323.154509
174699552.000000,3323.154534
184779184.000000,3323.154491
184779840.000000,3323.154506
184779792.000000,3323.154436
174699584.000000,3323.154462
184779520.000000,3323.154418
184779840.000000,3323.154433
204591808.000000,3214.004159
204591936.000000,3214.004183
204591968.000000,3214.004140
204591584.000000,3214.004156
184780672.000000,3323.154418
174702640.000000,3323.154444
184779920.000000,3323.154400
184780624.000000,3323.154415
184779408.000000,3323.154400
174699616.000000,3323.154425
184779920.000000,3323.154382
184779312.000000,3323.154397
179902640.000000,3269.780615
179902848.000000,3269.780640
179902656.000000,3269.780596
179902656.000000,3269.780612
179902640.000000,3269.780615
179902848.000000,3269.780640
179902656.000000,3269.780596
179902656.000000,3269.780612
215316576.000000,3095.243192
215313264.000000,3095.243215
215313808.000000,3095.243171
215316320.000000,3095.243189
179903600.000000,3269.780570
179901296.000000,3269.780595
179902224.000000,3269.780552
179903504.000000,3269.780567
206978208.000000,3185.214886
206977872.000000,3185.214910
206980000.000000,3185.214866
206978304.000000,3185.214882
179902864.000000,3269.780559
179900720.000000,3269.780584
179904128.000000,3269.780540
179902848.000000,3269.780556
179902640.000000,3269.780548
179901360.000000,3269.780573
179902592.000000,3269.780529
179902656.000000,3269.780545
203466960.000000,3228.173467
203464288.000000,3228.173492
203463552.000000,3228.173448
203467056.000000,3228.173464
179903856.000000,3269.780545
179902688.000000,3269.780570
179903600.000000,3269.780526
179903808.000000,3269.780542
179903360.000000,3269.780542
179901488.000000,3269.780567
179904160.000000,3269.780524
179903360.000000,3269.780539
201847328.000000,3249.145942
201848000.000000,3249.145967
201850000.000000,3249.145924
201847408.000000,3249.145939
179902880.000000,3269.780542
179901104.000000,3269.780566
179902640.000000,3269.780523
179902960.000000,3269.780538
179902656.000000,3269.780541
179902128.000000,3269.780566
179903808.000000,3269.780522
179902768.000000,3269.780538
178473280.000000,3259.505476
178473024.000000,3259.505501
178471440.000000,3259.505457
178473248.000000,3259.505473
178471632.000000,3259.505476
178473152.000000,3259.505501
